code,year,op_100mil,fetched_date
A051980,2022,-50.6,2026-08-18
A051980,2023,0.6,2026-08-18
A051980,2024,-78.0,2026-08-18
A051980,2025,-45.6,2026-08-18
A029480,2022,23.8,2026-08-18
A029480,2023,-26.1,2026-08-18
A029480,2024,-47.1,2026-08-18
A029480,2025,-42.3,2026-08-18
A274090,2022,79.9,2026-08-18
A274090,2023,8.8,2026-08-18
A274090,2024,-53.5,2026-08-18
A274090,2025,-92.3,2026-08-18
A039980,2022,-23.6,2026-08-18
A039980,2023,14.6,2026-08-18
A039980,2024,-13.1,2026-08-18
A039980,2025,-46.9,2026-08-18
A009460,2022,12.9,2026-08-18
A009460,2023,-114.7,2026-08-18
A009460,2024,11.4,2026-08-18
A009460,2025,-51.9,2026-08-18
A065770,2022,-41.3,2026-08-18
A065770,2023,-15.8,2026-08-18
A065770,2024,-2.0,2026-08-18
A065770,2025,-11.8,2026-08-18
A260660,2022,98.6,2026-08-18
A260660,2023,30.7,2026-08-18
A260660,2024,-51.6,2026-08-18
A260660,2025,9.9,2026-08-18
A117730,2022,-23.4,2026-08-18
A117730,2023,-82.1,2026-08-18
A117730,2024,-70.0,2026-08-18
A117730,2025,-119.1,2026-08-18
A018000,2022,19.0,2026-08-18
A018000,2023,-195.7,2026-08-18
A018000,2024,-125.1,2026-08-18
A018000,2025,-95.3,2026-08-18
A083310,2022,298.2,2026-08-18
A083310,2023,671.5,2026-08-18
A083310,2024,-41.7,2026-08-18
A083310,2025,-80.5,2026-08-18
A211270,2022,44.9,2026-08-18
A211270,2023,100.7,2026-08-18
A211270,2024,73.0,2026-08-18
A211270,2025,-43.0,2026-08-18
A207760,2022,74.4,2026-08-18
A207760,2023,6.9,2026-08-18
A207760,2024,-135.5,2026-08-18
A207760,2025,-24.6,2026-08-18
A453860,2022,45.2,2026-08-18
A453860,2023,91.7,2026-08-18
A453860,2024,87.0,2026-08-18
A453860,2025,-1.1,2026-08-18
A075180,2022,-31.0,2026-08-18
A075180,2023,-76.2,2026-08-18
A075180,2024,-57.8,2026-08-18
A075180,2025,-7.4,2026-08-18
A144510,2022,442.8,2026-08-18
A144510,2023,40.8,2026-08-18
A144510,2024,-200.0,2026-08-18
A144510,2025,-137.9,2026-08-18
A144510,2026,-129.0,2026-08-18
A267320,2022,52.2,2026-08-18
A267320,2023,-31.0,2026-08-18
A267320,2024,46.3,2026-08-18
A267320,2025,-89.2,2026-08-18
A308430,2023,-50.4,2026-08-18
A308430,2024,-71.4,2026-08-18
A308430,2025,-82.4,2026-08-18
A003240,2022,-1044.6,2026-08-18
A003240,2023,-993.7,2026-08-18
A003240,2024,-3.9,2026-08-18
A003240,2025,-360.2,2026-08-18
A419540,2022,9.1,2026-08-18
A419540,2023,2.8,2026-08-18
A419540,2024,3.1,2026-08-18
A419540,2025,-11.0,2026-08-18
A478340,2022,-22.1,2026-08-18
A478340,2023,-30.0,2026-08-18
A478340,2024,-44.3,2026-08-18
A478340,2025,-54.6,2026-08-18
A210120,2022,17.3,2026-08-18
A210120,2023,-5.5,2026-08-18
A210120,2024,-51.2,2026-08-18
A210120,2025,-14.8,2026-08-18
A069540,2022,12.2,2026-08-18
A069540,2023,-93.5,2026-08-18
A069540,2024,-102.7,2026-08-18
A069540,2025,-165.3,2026-08-18
A418420,2022,3.2,2026-08-18
A418420,2023,-21.5,2026-08-18
A418420,2024,-69.9,2026-08-18
A418420,2025,-58.1,2026-08-18
A054300,2022,19.5,2026-08-18
A054300,2023,16.3,2026-08-18
A054300,2024,2.9,2026-08-18
A054300,2025,-27.9,2026-08-18
A003830,2022,63.8,2026-08-18
A003830,2023,23.9,2026-08-18
A003830,2024,-15.4,2026-08-18
A003830,2025,-72.6,2026-08-18
A011280,2022,309.0,2026-08-18
A011280,2023,221.8,2026-08-18
A011280,2024,-165.9,2026-08-18
A011280,2025,-49.8,2026-08-18
A172670,2022,80.3,2026-08-18
A172670,2023,49.0,2026-08-18
A172670,2024,-122.1,2026-08-18
A172670,2025,-73.9,2026-08-18
A005160,2022,11.8,2026-08-18
A005160,2023,-271.1,2026-08-18
A005160,2024,119.8,2026-08-18
A005160,2025,70.3,2026-08-18
A338220,2022,-153.7,2026-08-18
A338220,2023,-156.8,2026-08-18
A338220,2024,-124.5,2026-08-18
A338220,2025,-49.3,2026-08-18
A246710,2022,-129.0,2026-08-18
A246710,2023,-127.2,2026-08-18
A246710,2024,-133.0,2026-08-18
A246710,2025,-90.5,2026-08-18
A294630,2022,-24.0,2026-08-18
A294630,2023,-30.9,2026-08-18
A294630,2024,-44.7,2026-08-18
A294630,2025,-38.6,2026-08-18
A004060,2022,72.0,2026-08-18
A004060,2023,18.4,2026-08-18
A004060,2024,-27.6,2026-08-18
A004060,2025,-15.2,2026-08-18
A049950,2022,255.2,2026-08-18
A049950,2023,-17.5,2026-08-18
A049950,2024,-168.1,2026-08-18
A049950,2025,-247.0,2026-08-18
A140430,2022,47.6,2026-08-18
A140430,2023,18.9,2026-08-18
A140430,2024,15.9,2026-08-18
A140430,2025,-5.4,2026-08-18
A161580,2022,180.9,2026-08-18
A161580,2023,102.7,2026-08-18
A161580,2024,138.0,2026-08-18
A161580,2025,-348.9,2026-08-18
A058820,2022,29.8,2026-08-18
A058820,2023,30.4,2026-08-18
A058820,2024,10.2,2026-08-18
A058820,2025,-36.9,2026-08-18
A488280,2022,-62.4,2026-08-18
A488280,2023,-56.7,2026-08-18
A488280,2024,-45.0,2026-08-18
A488280,2025,-56.4,2026-08-18
A488280,2026,13.0,2026-08-18
A033230,2022,29.1,2026-08-18
A033230,2023,52.1,2026-08-18
A033230,2024,-47.5,2026-08-18
A033230,2025,-42.8,2026-08-18
A215380,2022,-25.2,2026-08-18
A215380,2023,-44.6,2026-08-18
A215380,2024,17.8,2026-08-18
A215380,2025,-39.0,2026-08-18
A053950,2022,-33.9,2026-08-18
A053950,2023,-35.9,2026-08-18
A053950,2024,-9.4,2026-08-18
A053950,2025,-17.3,2026-08-18
A023790,2022,9.0,2026-08-18
A023790,2023,-33.1,2026-08-18
A023790,2024,-18.0,2026-08-18
A023790,2025,-26.1,2026-08-18
A402030,2022,-40.4,2026-08-18
A402030,2023,-109.9,2026-08-18
A402030,2024,-141.1,2026-08-18
A402030,2025,-98.7,2026-08-18
A037370,2022,-85.6,2026-08-18
A037370,2023,-143.5,2026-08-18
A037370,2024,-54.7,2026-08-18
A037370,2025,-21.7,2026-08-18
A376270,2022,-132.4,2026-08-18
A376270,2023,-117.6,2026-08-18
A376270,2024,-76.8,2026-08-18
A376270,2025,-155.8,2026-08-18
A026910,2022,5.9,2026-08-18
A026910,2023,-70.4,2026-08-18
A026910,2024,-73.2,2026-08-18
A026910,2025,-42.5,2026-08-18
A064240,2022,3.8,2026-08-18
A064240,2023,-101.9,2026-08-18
A064240,2024,13.8,2026-08-18
A064240,2025,-28.8,2026-08-18
A418250,2022,-58.0,2026-08-18
A418250,2023,-58.8,2026-08-18
A418250,2024,-72.6,2026-08-18
A418250,2025,-42.9,2026-08-18
A348340,2022,-78.0,2026-08-18
A348340,2023,-148.3,2026-08-18
A348340,2024,-190.2,2026-08-18
A348340,2025,-148.6,2026-08-18
A274400,2022,-18.0,2026-08-18
A274400,2023,-1.6,2026-08-18
A274400,2024,-48.1,2026-08-18
A274400,2025,-19.9,2026-08-18
A317530,2022,-20.9,2026-08-18
A317530,2023,-36.8,2026-08-18
A317530,2024,-36.1,2026-08-18
A317530,2025,-35.6,2026-08-18
A044780,2022,58.1,2026-08-18
A044780,2023,8.4,2026-08-18
A044780,2024,-26.4,2026-08-18
A044780,2025,-3.9,2026-08-18
A290660,2022,-75.4,2026-08-18
A290660,2023,-17.8,2026-08-18
A290660,2024,-34.1,2026-08-18
A290660,2025,-29.0,2026-08-18
A032860,2022,-31.8,2026-08-18
A032860,2023,-35.4,2026-08-18
A032860,2024,16.2,2026-08-18
A032860,2025,-17.2,2026-08-18
A109670,2022,131.7,2026-08-18
A109670,2023,7.8,2026-08-18
A109670,2024,12.5,2026-08-18
A109670,2025,1.5,2026-08-18
A090410,2022,201.9,2026-08-18
A090410,2023,289.5,2026-08-18
A090410,2024,107.3,2026-08-18
A090410,2025,-1.0,2026-08-18
A002870,2022,-42.0,2026-08-18
A002870,2023,-40.0,2026-08-18
A002870,2024,-43.7,2026-08-18
A002870,2025,-22.9,2026-08-18
A006050,2022,21.2,2026-08-18
A006050,2023,9.4,2026-08-18
A006050,2024,9.0,2026-08-18
A006050,2025,9.3,2026-08-18
A018680,2022,17.4,2026-08-18
A018680,2023,12.1,2026-08-18
A018680,2024,15.3,2026-08-18
A018680,2025,-12.8,2026-08-18
A365270,2022,-119.8,2026-08-18
A365270,2023,-105.1,2026-08-18
A365270,2024,-126.3,2026-08-18
A365270,2025,-165.0,2026-08-18
A365270,2026,-136.0,2026-08-18
A463480,2022,39.8,2026-08-18
A463480,2023,45.2,2026-08-18
A463480,2024,17.2,2026-08-18
A463480,2025,-17.2,2026-08-18
A361670,2022,-12.7,2026-08-18
A361670,2023,-35.4,2026-08-18
A361670,2024,-31.2,2026-08-18
A361670,2025,-17.0,2026-08-18
A084990,2022,-525.8,2026-08-18
A084990,2023,-352.5,2026-08-18
A084990,2024,-179.5,2026-08-18
A084990,2025,-99.0,2026-08-18
A049180,2022,-27.3,2026-08-18
A049180,2023,-104.6,2026-08-18
A049180,2024,-68.3,2026-08-18
A049180,2025,-51.3,2026-08-18
A177900,2022,-8.3,2026-08-18
A177900,2023,-79.5,2026-08-18
A177900,2024,17.5,2026-08-18
A177900,2025,-26.9,2026-08-18
A177900,2026,41.0,2026-08-18
A067630,2022,-201.6,2026-08-18
A067630,2023,-245.3,2026-08-18
A067630,2024,-237.6,2026-08-18
A067630,2025,-220.3,2026-08-18
A109610,2022,140.2,2026-08-18
A109610,2023,135.6,2026-08-18
A109610,2024,219.3,2026-08-18
A109610,2025,-66.3,2026-08-18
A136150,2022,33.2,2026-08-18
A136150,2023,28.6,2026-08-18
A136150,2024,63.8,2026-08-18
A136150,2025,-17.5,2026-08-18
A036220,2022,493.0,2026-08-18
A036220,2023,1428.3,2026-08-18
A036220,2024,-247.8,2026-08-18
A036220,2025,24.3,2026-08-18
A054620,2022,-152.7,2026-08-18
A054620,2023,-186.0,2026-08-18
A054620,2024,-226.4,2026-08-18
A054620,2025,-68.5,2026-08-18
A001570,2022,79.2,2026-08-18
A001570,2023,-146.1,2026-08-18
A001570,2024,-560.0,2026-08-18
A001570,2025,-446.6,2026-08-18
A225530,2022,153.7,2026-08-18
A225530,2023,189.1,2026-08-18
A225530,2024,88.6,2026-08-18
A225530,2025,-48.7,2026-08-18
A490470,2022,-333.6,2026-08-18
A490470,2023,-305.9,2026-08-18
A490470,2024,-229.3,2026-08-18
A490470,2025,-533.9,2026-08-18
A006920,2022,35.6,2026-08-18
A006920,2023,121.4,2026-08-18
A006920,2024,27.3,2026-08-18
A006920,2025,-29.6,2026-08-18
A222980,2022,-6.7,2026-08-18
A222980,2023,-41.9,2026-08-18
A222980,2024,5.7,2026-08-18
A222980,2025,-11.0,2026-08-18
A092440,2023,64.2,2026-08-18
A092440,2024,25.0,2026-08-18
A092440,2025,10.2,2026-08-18
A092440,2026,-37.1,2026-08-18
A424960,2022,-55.2,2026-08-18
A424960,2023,-53.7,2026-08-18
A424960,2024,-67.6,2026-08-18
A424960,2025,-52.7,2026-08-18
A424960,2026,-26.0,2026-08-18
A068790,2022,535.4,2026-08-18
A068790,2023,727.8,2026-08-18
A068790,2024,-39.2,2026-08-18
A068790,2025,42.4,2026-08-18
A046210,2022,15.8,2026-08-18
A046210,2023,-18.4,2026-08-18
A046210,2024,-13.6,2026-08-18
A046210,2025,-34.4,2026-08-18
A301300,2022,-138.6,2026-08-18
A301300,2023,-92.3,2026-08-18
A301300,2024,-59.9,2026-08-18
A301300,2025,-37.6,2026-08-18
A001020,2022,258.4,2026-08-18
A001020,2023,311.6,2026-08-18
A001020,2024,20.4,2026-08-18
A001020,2025,-52.8,2026-08-18
A320000,2022,18.0,2026-08-18
A320000,2023,3.9,2026-08-18
A320000,2024,-44.0,2026-08-18
A320000,2025,-50.5,2026-08-18
A027050,2022,8.8,2026-08-18
A027050,2023,9.4,2026-08-18
A027050,2024,4.4,2026-08-18
A027050,2025,-43.9,2026-08-18
A065060,2022,-29.0,2026-08-18
A065060,2023,79.0,2026-08-18
A065060,2024,-39.3,2026-08-18
A065060,2025,-4.1,2026-08-18
A066790,2022,6.5,2026-08-18
A066790,2023,4.5,2026-08-18
A066790,2024,-8.5,2026-08-18
A066790,2025,-50.2,2026-08-18
A199800,2022,-193.9,2026-08-18
A199800,2023,-170.9,2026-08-18
A199800,2024,-218.0,2026-08-18
A199800,2025,-232.9,2026-08-18
A338840,2022,-188.3,2026-08-18
A338840,2023,-101.4,2026-08-18
A338840,2024,-84.5,2026-08-18
A338840,2025,-92.7,2026-08-18
A360350,2022,17.8,2026-08-18
A360350,2023,15.0,2026-08-18
A360350,2024,-2.4,2026-08-18
A360350,2025,-15.3,2026-08-18
A131400,2022,-28.6,2026-08-18
A131400,2023,-57.7,2026-08-18
A131400,2024,25.7,2026-08-18
A131400,2025,-31.8,2026-08-18
A408900,2022,33.4,2026-08-18
A408900,2023,8.6,2026-08-18
A408900,2024,-19.0,2026-08-18
A408900,2025,-21.5,2026-08-18
A002210,2022,-31.0,2026-08-18
A002210,2023,6.7,2026-08-18
A002210,2024,-57.3,2026-08-18
A002210,2025,-101.2,2026-08-18
A045970,2022,-225.7,2026-08-18
A045970,2023,-254.9,2026-08-18
A045970,2024,-396.1,2026-08-18
A045970,2025,-22.4,2026-08-18
A079370,2022,463.0,2026-08-18
A079370,2023,71.4,2026-08-18
A079370,2024,491.7,2026-08-18
A079370,2025,-44.6,2026-08-18
A043200,2022,-23.3,2026-08-18
A043200,2023,-19.2,2026-08-18
A043200,2024,2.1,2026-08-18
A043200,2025,-27.3,2026-08-18
A011390,2022,52.6,2026-08-18
A011390,2023,71.5,2026-08-18
A011390,2024,33.6,2026-08-18
A011390,2025,-27.7,2026-08-18
A093640,2022,1.8,2026-08-18
A093640,2023,-220.3,2026-08-18
A093640,2024,-98.8,2026-08-18
A093640,2025,-102.1,2026-08-18
A002630,2023,14.5,2026-08-18
A002630,2024,-6.5,2026-08-18
A002630,2025,-30.8,2026-08-18
A002630,2026,-41.3,2026-08-18
A036690,2022,-50.8,2026-08-18
A036690,2023,-283.5,2026-08-18
A036690,2024,-123.4,2026-08-18
A036690,2025,-141.8,2026-08-18
A011300,2022,-27.7,2026-08-18
A011300,2023,-93.3,2026-08-18
A011300,2024,-100.6,2026-08-18
A011300,2025,-23.3,2026-08-18
A119650,2022,36.3,2026-08-18
A119650,2023,69.1,2026-08-18
A119650,2024,-678.2,2026-08-18
A119650,2025,-88.6,2026-08-18
A217730,2022,-205.6,2026-08-18
A217730,2023,-227.8,2026-08-18
A217730,2024,-153.6,2026-08-18
A217730,2025,-176.7,2026-08-18
A001420,2022,-5.3,2026-08-18
A001420,2023,-8.1,2026-08-18
A001420,2024,-8.9,2026-08-18
A001420,2025,-9.8,2026-08-18
A098660,2022,30.5,2026-08-18
A098660,2023,35.5,2026-08-18
A098660,2024,5.1,2026-08-18
A098660,2025,-14.1,2026-08-18
A187220,2022,45.4,2026-08-18
A187220,2023,-206.6,2026-08-18
A187220,2024,-57.1,2026-08-18
A187220,2025,-6.0,2026-08-18
A033200,2023,-22.6,2026-08-18
A033200,2024,-21.7,2026-08-18
A033200,2025,-31.6,2026-08-18
A033200,2026,-16.9,2026-08-18
A424980,2022,62.9,2026-08-18
A424980,2023,-125.7,2026-08-18
A424980,2024,-95.5,2026-08-18
A424980,2025,-34.1,2026-08-18
A389470,2022,-109.0,2026-08-18
A389470,2023,-159.6,2026-08-18
A389470,2024,-189.6,2026-08-18
A389470,2025,-283.8,2026-08-18
A358570,2022,-679.5,2026-08-18
A358570,2023,-533.0,2026-08-18
A358570,2024,-482.6,2026-08-18
A358570,2025,-406.5,2026-08-18
A217500,2022,45.0,2026-08-18
A217500,2023,18.7,2026-08-18
A217500,2024,20.4,2026-08-18
A217500,2025,-51.7,2026-08-18
A124560,2022,1165.9,2026-08-18
A124560,2023,360.4,2026-08-18
A124560,2024,408.2,2026-08-18
A124560,2025,22.5,2026-08-18
A086890,2022,-160.3,2026-08-18
A086890,2023,38.9,2026-08-18
A086890,2024,134.0,2026-08-18
A086890,2025,16.3,2026-08-18
A083470,2022,6.9,2026-08-18
A083470,2023,-12.9,2026-08-18
A083470,2024,3.4,2026-08-18
A083470,2025,-19.3,2026-08-18
A101140,2022,-60.7,2026-08-18
A101140,2023,-61.5,2026-08-18
A101140,2024,-60.9,2026-08-18
A101140,2025,-43.3,2026-08-18
A027040,2022,-77.3,2026-08-18
A027040,2023,-37.6,2026-08-18
A027040,2024,-22.3,2026-08-18
A027040,2025,-16.1,2026-08-18
A475660,2022,-35.9,2026-08-18
A475660,2023,19.2,2026-08-18
A475660,2024,22.4,2026-08-18
A475660,2025,-20.3,2026-08-18
A085660,2022,-470.8,2026-08-18
A085660,2023,-95.7,2026-08-18
A085660,2024,-596.8,2026-08-18
A085660,2025,-487.7,2026-08-18
A094860,2022,-11.6,2026-08-18
A094860,2023,-25.8,2026-08-18
A094860,2024,-59.8,2026-08-18
A094860,2025,-46.1,2026-08-18
A019990,2022,10.1,2026-08-18
A019990,2023,-8.8,2026-08-18
A019990,2024,0.8,2026-08-18
A019990,2025,-41.0,2026-08-18
A104040,2022,-23.2,2026-08-18
A104040,2023,-20.2,2026-08-18
A104040,2024,-71.3,2026-08-18
A104040,2025,-79.3,2026-08-18
A387570,2022,-6.6,2026-08-18
A387570,2023,8.7,2026-08-18
A387570,2024,-0.3,2026-08-18
A387570,2025,-25.8,2026-08-18
A232830,2022,21.7,2026-08-18
A232830,2023,-12.8,2026-08-18
A232830,2024,-15.7,2026-08-18
A232830,2025,-3.0,2026-08-18
A070590,2022,-39.7,2026-08-18
A070590,2023,-60.3,2026-08-18
A070590,2024,-29.8,2026-08-18
A070590,2025,10.5,2026-08-18
A263700,2022,-63.8,2026-08-18
A263700,2023,-116.0,2026-08-18
A263700,2024,-44.6,2026-08-18
A263700,2025,-28.8,2026-08-18
A191420,2022,2.1,2026-08-18
A191420,2023,-11.9,2026-08-18
A191420,2024,-22.3,2026-08-18
A191420,2025,-44.2,2026-08-18
A066900,2022,89.7,2026-08-18
A066900,2023,-130.6,2026-08-18
A066900,2024,-304.0,2026-08-18
A066900,2025,-578.2,2026-08-18
A270870,2022,44.4,2026-08-18
A270870,2023,105.2,2026-08-18
A270870,2024,49.3,2026-08-18
A270870,2025,-22.7,2026-08-18
A068050,2022,9.3,2026-08-18
A068050,2023,43.7,2026-08-18
A068050,2024,1.3,2026-08-18
A068050,2025,-34.7,2026-08-18
A044380,2022,-62.9,2026-08-18
