code,name,sector,latest_date,latest_mult,hist_min_mult,hist_min_date,hist_max_mult,hist_max_date,percentile,n_obs,latest_mktcap
A053300,한국정보인증,IT서비스,2026-09-11,6.38,5.49,2026-08-03,78.06,2015-10-02,1.1,2850,202969198980
A054940,엑사이엔씨,반도체와반도체장비,2026-09-11,6.4,1.93,2022-10-13,82.38,2019-05-10,42.2,2354,25046026475
A012320,경동인베스트,비철금속,2026-09-11,6.41,1.52,2018-04-12,93.97,2017-04-03,52.3,2724,110919578700
A003620,KG모빌리티,자동차,2026-09-11,6.41,6.17,2026-09-02,3517.71,2018-11-06,1.1,1362,546412262400
A187790,나노,화학,2026-09-11,6.42,4.32,2015-04-28,925.26,2021-11-04,5.7,1586,95298164700
A083420,그린케미칼,화학,2026-09-11,6.43,5.26,2020-07-20,49.45,2016-07-04,2.8,2850,113520000000
A237880,클리오,화장품,2026-09-11,6.43,5.97,2026-01-21,58.96,2019-01-02,1.4,2392,224988344850
A051370,인터플렉스,전자장비와기기,2026-09-11,6.43,3.0,2018-02-13,418.84,2015-05-22,21.0,2535,142764128640
A038010,제일테크노스,조선,2026-09-11,6.44,1.65,2024-04-16,89.05,2022-03-16,65.8,2541,47340000000
A330860,네패스아크,반도체와반도체장비,2026-09-11,6.44,6.2,2022-07-12,693.05,2024-03-13,0.4,1218,284497450750
A054540,삼영엠텍,조선,2026-09-11,6.44,5.08,2023-10-31,2328.42,2021-07-21,7.8,2422,88270000000
A078350,한양디지텍,반도체와반도체장비,2026-09-11,6.47,2.8,2022-10-13,154.37,2016-10-04,35.4,2175,267691347920
A042500,링네트,IT서비스,2026-09-11,6.48,3.12,2024-07-02,26.72,2020-12-17,16.9,2850,95183184880
A003220,대원제약,제약,2026-09-11,6.48,4.87,2026-08-03,356.8,2025-11-14,7.3,2850,178747836510
A069140,누리플랜,건설,2026-09-11,6.48,2.34,2025-07-22,1737.89,2020-06-26,22.3,1561,26961105944
A089010,켐트로닉스,전자장비와기기,2026-09-11,6.49,2.55,2020-03-23,153.52,2017-01-02,24.4,2327,383195116950
A005440,현대지에프홀딩스,복합기업,2026-09-11,6.5,1.57,2024-08-05,26.14,2015-08-28,25.3,2727,2457522466600
A013030,하이록코리아,기계,2026-09-11,6.51,4.39,2022-09-28,24.09,2019-04-23,20.9,2850,406589375200
A041920,메디아나,건강관리장비와용품,2026-09-11,6.52,4.18,2026-08-03,83.42,2018-10-01,2.4,2850,152505428600
A047050,포스코인터내셔널,무역회사와판매업체,2026-09-11,6.53,1.86,2020-03-23,13.36,2023-08-10,61.2,2850,10150744867600
A117580,대성에너지,가스유틸리티,2026-09-11,6.54,4.23,2020-03-23,340.7,2023-01-26,14.8,2728,201575000000
A317450,명인제약,제약,2026-09-11,6.55,6.06,2026-06-26,19.65,2025-10-01,6.2,208,643860000000
A036200,유니셈,반도체와반도체장비,2026-09-11,6.55,2.61,2018-09-20,36.29,2015-06-19,38.1,2850,276284649230
A039420,케이엘넷,IT서비스,2026-09-11,6.55,5.47,2026-06-25,91.4,2016-12-29,7.8,2850,63333703440
A332290,누보,화학,2026-09-11,6.56,4.43,2026-06-01,826.27,2024-04-05,9.6,633,35607533559
A008770,호텔신라,백화점과일반상점,2026-09-11,6.56,6.56,2026-09-11,287.34,2020-04-29,0.0,2809,1613097773100
A237820,플레이디,광고,2026-09-11,6.57,5.9,2020-03-19,150.18,2021-04-22,1.3,1574,29374150600
A163730,핑거,IT서비스,2026-09-11,6.57,5.76,2026-08-03,236.87,2026-05-13,0.2,1243,110304282060
A096630,에스코넥,핸드셋,2026-09-11,6.58,2.77,2025-11-27,195.12,2022-11-16,24.9,2168,28799649922
A066570,LG전자,전자제품,2026-09-11,6.58,2.56,2020-03-23,16.58,2026-06-02,96.2,2850,32495485281000
A290560,파라택시스이더리움,소프트웨어,2026-09-11,6.58,4.73,2026-08-07,35.93,2024-07-22,2.8,674,26589285970
A112610,씨에스윈드,에너지장비및서비스,2026-09-11,6.59,4.17,2025-04-09,29.74,2021-04-19,17.6,2818,2226650078400
A105560,KB금융,은행,2026-09-11,6.59,2.43,2020-03-19,7.93,2015-05-06,89.7,2850,63098947878600
A060590,씨티씨바이오,제약,2026-09-11,6.6,6.15,2026-08-21,2720.14,2015-01-02,1.9,1043,74961162000
A001430,세아베스틸지주,철강,2026-09-11,6.6,2.22,2022-01-20,21.05,2026-02-04,83.8,2850,1486484832550
A389260,대명에너지,에너지장비및서비스,2026-09-11,6.6,5.62,2022-10-26,31.91,2025-11-03,6.2,1005,239003775500
A045340,토탈소프트,운송인프라,2026-09-11,6.62,4.86,2025-11-25,214.06,2016-11-25,8.7,2478,58708154400
A016580,환인제약,제약,2026-09-11,6.63,6.33,2026-08-21,19.59,2015-05-21,0.6,2850,191580721000
A086280,현대글로비스,항공화물운송과물류,2026-09-11,6.63,2.31,2024-07-25,15.94,2015-01-02,53.9,2850,15637500000000
A0088M0,메쥬,건강관리장비와용품,2026-09-11,6.63,6.57,2026-08-19,5208.44,2026-04-29,2.2,90,116604650000
A120240,대정화금,화학,2026-09-11,6.65,5.41,2020-03-19,33.08,2020-08-26,0.6,2850,105842555520
A004020,현대제철,철강,2026-09-11,6.65,1.55,2022-06-23,29.59,2020-06-19,86.6,2850,4483778376000
A053610,프로텍,반도체와반도체장비,2026-09-11,6.65,2.39,2020-03-19,31.76,2024-05-27,56.9,2850,558000000000
A003800,에이스침대,가구,2026-09-11,6.65,3.91,2024-08-05,15.51,2018-02-12,39.5,2850,362643000000
A363260,모비데이즈,광고,2026-09-11,6.65,1.89,2022-06-03,269.04,2025-01-23,7.1,763,27210545190
A034120,SBS,방송과엔터테인먼트,2026-09-11,6.66,2.62,2022-11-04,73.1,2016-08-17,31.7,2850,223542417900
A281820,케이씨텍,반도체와반도체장비,2026-09-11,6.68,2.66,2020-03-19,21.63,2024-06-20,42.3,2040,1344329081900
A271560,오리온,식품,2026-09-11,6.68,5.56,2024-08-05,19.9,2018-06-22,8.9,2229,4715784408400
A094820,일진파워,건설,2026-09-11,6.69,3.57,2020-03-23,22.13,2022-03-24,30.9,2850,188182288320
A318160,셀바이오휴먼텍,화장품,2026-09-11,6.69,3.95,2026-03-04,28.28,2023-04-20,14.2,805,65362591000
A005820,원림,포장재,2026-09-11,6.72,4.28,2016-07-01,27.31,2017-07-03,12.1,2850,32539255200
A484870,엠앤씨솔루션,우주항공과국방,2026-09-11,6.72,3.65,2026-06-26,35.3,2025-06-23,7.7,391,492388281000
A002620,제일파마홀딩스,제약,2026-09-11,6.72,2.86,2026-06-26,344.74,2017-05-18,9.0,2301,122675366400
A092230,KPX홀딩스,화학,2026-09-11,6.74,2.39,2020-03-23,9.97,2018-10-05,78.4,2850,412747914200
A007590,동방아그로,화학,2026-09-11,6.74,5.29,2023-10-06,23.29,2016-04-29,17.1,2850,76258431200
A002100,경농,화학,2026-09-11,6.75,4.54,2022-10-13,54.97,2019-10-02,23.5,2850,178826787000
A221840,하이즈항공,우주항공과국방,2026-09-11,6.76,6.23,2026-08-03,143.41,2017-02-07,1.5,1430,38242647245
A448710,코츠테크놀로지,우주항공과국방,2026-09-11,6.77,5.38,2026-06-26,24.55,2023-09-06,8.1,729,59406682080
A462520,조선내화,비철금속,2026-09-11,6.77,3.54,2024-12-09,11.06,2025-09-25,37.4,514,151864702080
A047310,파워로직스,핸드셋,2026-09-11,6.78,3.31,2020-03-19,96.61,2025-01-06,19.1,2215,109466157450
A001780,알루코,비철금속,2026-09-11,6.79,3.9,2025-08-01,36.76,2015-07-21,18.2,2850,155315531728
A033290,로젠,항공화물운송과물류,2026-09-11,6.8,3.07,2024-12-09,89.47,2015-08-13,71.5,2605,85357577520
A065130,탑엔지니어링,핸드셋,2026-09-11,6.81,1.35,2020-03-19,42.82,2024-12-30,62.2,1688,44411100000
A243840,신흥에스이씨,전기제품,2026-09-11,6.81,3.77,2024-12-09,40.33,2026-02-25,15.6,2172,220167521850
A441270,파인엠텍,핸드셋,2026-09-11,6.85,4.28,2022-12-29,20.71,2023-09-08,31.5,907,349878886280
A054950,제이브이엠,건강관리장비와용품,2026-09-11,6.85,5.58,2021-04-09,73.2,2016-06-09,3.6,2850,282903472800
A230240,에치에프알,통신장비,2026-09-11,6.86,3.01,2023-07-10,68.89,2021-06-30,29.4,1281,154384400000
A333430,일승,조선,2026-09-11,6.88,6.48,2026-09-02,60.33,2023-10-18,1.0,1260,117683441010
A005490,POSCO홀딩스,철강,2026-09-11,6.89,2.52,2022-06-30,12.96,2026-05-07,74.4,2850,26466670018000
A308170,씨티알모빌리티,자동차부품,2026-09-11,6.9,4.84,2026-06-26,355.1,2023-04-18,2.4,1373,29532300000
A006800,미래에셋증권,증권,2026-09-11,6.91,3.1,2022-07-15,16.0,2015-04-16,55.4,2850,18164054155950
A258830,세종메디칼,건강관리장비와용품,2026-09-11,6.91,6.36,2024-03-28,69.45,2020-12-16,2.8,1156,31223976612
A136540,윈스테크넷,소프트웨어,2026-09-11,6.93,6.0,2026-06-08,26.03,2018-08-31,10.8,2850,130656497440
A017890,한국알콜,화학,2026-09-11,6.93,4.12,2022-01-27,17.86,2023-11-06,39.1,2850,303693803140
A003530,한화투자증권,증권,2026-09-11,6.93,1.93,2020-03-19,208.54,2025-02-17,46.2,2358,1026611103375
A314140,알피바이오,제약,2026-09-11,6.94,5.38,2022-12-06,37.36,2025-06-24,8.6,825,51824838780
A023150,MH에탄올,음료,2026-09-11,6.96,2.01,2024-08-05,39.77,2019-03-04,79.4,2788,30547097640
A417840,저스템,반도체와반도체장비,2026-09-11,6.96,5.23,2026-08-24,442.25,2024-02-27,11.2,748,359506669320
A303810,동국생명과학,건강관리장비와용품,2026-09-11,6.97,4.2,2025-08-27,20.57,2025-02-18,10.5,363,71004790800
A025770,한국정보통신,IT서비스,2026-09-11,7.01,5.78,2026-06-26,32.37,2015-07-20,4.6,2850,308540793040
A200130,콜마비앤에이치,건강관리업체및서비스,2026-09-11,7.02,3.01,2015-01-26,40.58,2015-04-21,5.9,2849,230779975160
A213420,덕산네오룩스,디스플레이장비및부품,2026-09-11,7.02,6.98,2026-09-08,69.5,2015-06-30,0.1,2800,766041872150
A006730,서부T&D,"호텔,레스토랑,레저",2026-09-11,7.04,3.59,2024-07-09,569.93,2020-12-28,3.3,2705,719258768370
A032750,삼진,전자제품,2026-09-11,7.04,3.04,2020-03-19,65.69,2022-08-31,31.6,2664,26867587950
A079160,CJ CGV,방송과엔터테인먼트,2026-09-11,7.04,1.79,2023-09-26,54343.57,2021-01-12,30.4,2655,902426243650
A001260,남광토건,건설,2026-09-11,7.05,3.73,2024-07-12,108.51,2018-03-28,19.9,2112,75809130120
A003570,SNT다이내믹스,자동차부품,2026-09-11,7.05,5.97,2019-10-31,164.88,2014-12-30,3.6,2484,956015038750
A086450,동국제약,제약,2026-09-11,7.05,6.05,2023-07-26,19.71,2015-06-02,3.3,2850,897823837000
A098070,한텍,에너지장비및서비스,2026-09-11,7.06,6.35,2026-09-02,26.85,2025-05-27,7.3,341,282476981400
A012030,DB,IT서비스,2026-09-11,7.06,3.91,2020-04-06,203.22,2018-09-21,20.4,2602,331735815517
A146320,비씨엔씨,반도체와반도체장비,2026-09-11,7.09,6.04,2025-07-02,53.51,2026-02-19,2.1,1023,114925348540
A206650,유바이오로직스,생물공학,2026-09-11,7.1,6.43,2026-08-03,251.39,2018-09-28,1.5,1507,319377547830
A388210,씨엠티엑스,반도체와반도체장비,2026-09-11,7.1,6.73,2026-09-03,26.96,2026-02-13,5.6,177,698015867400
A172670,에이엘티,반도체와반도체장비,2026-09-11,7.11,5.99,2026-09-02,47.78,2026-05-04,3.6,306,101698939650
A030520,한컴,소프트웨어,2026-09-11,7.11,3.42,2020-03-16,17.86,2024-01-22,33.3,2850,412990027520
A011780,금호석유화학,화학,2026-09-11,7.11,2.45,2022-01-27,12.56,2024-02-19,54.7,2850,3142149892500
A001500,현대차증권,증권,2026-09-11,7.13,1.52,2020-03-19,25.93,2015-03-31,85.5,2849,495901012880
A047400,유니온머티리얼,자동차부품,2026-09-11,7.14,7.14,2026-09-11,2101.79,2021-02-19,0.1,1750,36540000000
A002290,삼일기업공사,건설,2026-09-11,7.15,4.74,2025-08-29,902.93,2017-02-02,11.2,2789,41850000000
A030210,다올투자증권,증권,2026-09-11,7.16,0.69,2022-11-03,63.81,2016-06-10,69.9,2241,246689979300
A103840,우양,식품,2026-09-11,7.17,3.07,2020-03-19,470.7,2023-02-09,14.8,1571,26955506916
A025560,미래산업,반도체와반도체장비,2026-09-11,7.17,2.99,2022-10-13,556.64,2020-07-01,46.5,1195,165283134100
A034830,한국토지신탁,부동산,2026-09-11,7.17,2.79,2022-10-11,22.72,2023-12-04,67.8,2825,302734586770
A030190,NICE평가정보,상업서비스와공급품,2026-09-11,7.17,6.37,2024-09-05,24.53,2020-05-13,2.8,2850,936961355280
A045100,한양이엔지,반도체와반도체장비,2026-09-11,7.17,2.16,2018-10-29,29.81,2017-09-27,78.6,2850,520625000000
A192650,드림텍,핸드셋,2026-09-11,7.17,2.56,2020-03-19,44.76,2020-10-07,39.3,1821,421016837310
A069260,TKG휴켐스,화학,2026-09-11,7.18,4.06,2022-06-23,15.34,2015-05-12,34.5,2850,671635200840
A004000,롯데정밀화학,화학,2026-09-11,7.18,3.47,2020-03-19,40.17,2015-05-19,36.6,2850,1190670000000
A143160,아이디스,전자장비와기기,2026-09-11,7.19,4.73,2023-11-13,114.52,2019-10-25,4.0,2603,171783731700
A267270,HD건설기계,기계,2026-09-11,7.25,1.35,2020-03-19,14.95,2026-04-24,85.4,2270,6828870322500
A027360,아주IB투자,창업투자,2026-09-11,7.26,3.77,2020-03-19,215.87,2025-07-11,8.6,1895,393722569500
A018880,한온시스템,자동차부품,2026-09-11,7.26,4.39,2024-08-05,21.93,2020-06-11,6.0,2850,3612444183040
A440290,HB인베스트먼트,창업투자,2026-09-11,7.26,5.25,2024-04-09,15.74,2024-07-10,35.0,618,48548848950
A251120,바이오에프디엔씨,생물공학,2026-09-11,7.27,7.25,2026-09-08,86.06,2022-05-03,0.3,1094,74261278000
A003780,진양산업,화학,2026-09-11,7.27,2.92,2020-03-23,52.01,2018-12-28,20.4,2850,51155000000
A475430,키스트론,전기장비,2026-09-11,7.27,6.78,2026-08-03,22.99,2025-06-02,3.1,292,74158897050
A0015S0,페스카로,자동차부품,2026-09-11,7.28,4.66,2026-08-03,287.77,2026-01-30,17.8,163,77947167000
A060380,동양에스텍,철강,2026-09-11,7.28,2.14,2022-06-22,26.56,2015-06-18,24.0,2850,24920500000
A114090,GKL,"호텔,레스토랑,레저",2026-09-11,7.29,5.74,2020-03-23,1441.86,2021-01-14,1.9,2635,570309277400
A002700,신일전자,가정용기기와용품,2026-09-11,7.3,4.07,2019-08-05,797.3,2016-12-20,7.8,2359,67382213143
A173130,오파스넷,IT서비스,2026-09-11,7.3,3.36,2021-01-18,19.2,2023-08-24,22.5,2126,82062315170
A178920,PI첨단소재,화학,2026-09-11,7.3,5.54,2014-12-30,47.54,2023-06-15,1.5,2850,550618537500
A094850,참좋은여행,"호텔,레스토랑,레저",2026-09-11,7.31,5.0,2019-08-16,93.31,2025-06-25,10.3,2046,62090000000
A181710,NHN,IT서비스,2026-09-11,7.32,4.11,2024-10-18,451.26,2015-02-06,16.5,2566,1847277039600
A066700,테라젠이텍스,제약,2026-09-11,7.32,6.65,2025-04-08,2300.35,2018-01-08,1.2,1980,78948799000
A010060,OCI홀딩스,화학,2026-09-11,7.33,1.6,2023-05-30,1047.15,2019-06-20,43.8,2779,4079445692000
A048870,시너지이노베이션,건강관리장비와용품,2026-09-11,7.35,6.47,2023-07-25,880.07,2017-09-18,2.2,2110,138680359762
A484120,도우인시스,디스플레이장비및부품,2026-09-11,7.36,6.0,2026-08-03,220.5,2025-07-23,6.2,257,205670810940
A053620,태양,가정용품,2026-09-11,7.37,5.0,2017-04-11,190.79,2022-05-06,21.8,2729,58738000000
A282330,BGF리테일,백화점과일반상점,2026-09-11,7.37,5.93,2024-07-11,19.39,2019-04-16,16.8,2126,2506166370000
A110990,디아이티,반도체와반도체장비,2026-09-11,7.38,4.76,2018-12-20,1229.22,2020-12-30,11.7,1533,293895000000
A000490,대동,기계,2026-09-11,7.38,2.34,2023-07-26,83.57,2014-12-30,47.4,2728,233785875150
A131090,시큐브,소프트웨어,2026-09-11,7.38,5.0,2020-03-19,65.49,2015-09-21,4.7,2728,32049654885
A100700,세운메디칼,건강관리장비와용품,2026-09-11,7.38,4.78,2020-03-19,29.28,2015-03-09,7.7,2850,105777000000
A045510,정원엔시스,IT서비스,2026-09-11,7.4,4.3,2015-01-02,521.1,2020-10-14,6.8,2850,35005712184
A060720,KH바텍,핸드셋,2026-09-11,7.41,3.93,2024-08-05,24.16,2020-06-25,32.6,2815,255242824760
A443250,레뷰코퍼레이션,양방향미디어와서비스,2026-09-11,7.42,7.04,2026-06-08,50.6,2024-01-10,1.7,693,62696938600
A036570,NC,게임엔터테인먼트,2026-09-11,7.42,7.42,2026-09-11,77.6,2025-06-30,0.0,2850,4427296521000
A007310,오뚜기,식품,2026-09-11,7.43,5.63,2024-11-13,30.65,2016-01-22,23.8,2850,1332603475000
A093380,풍강,자동차부품,2026-09-11,7.47,4.99,2026-06-29,246.27,2025-04-28,3.7,2788,30724663430
A086960,MDS테크,소프트웨어,2026-09-11,7.49,4.74,2023-01-25,45.06,2021-11-17,3.5,2850,83653893890
A044990,에이치엔에스하이텍,전자장비와기기,2026-09-11,7.49,5.38,2025-09-01,20.03,2025-12-02,14.1,453,83771132500
A017480,삼현철강,철강,2026-09-11,7.49,2.39,2022-06-23,50.6,2024-12-19,39.9,2850,75129659850
A006090,사조오양,식품,2026-09-11,7.49,1.96,2020-03-19,1518.1,2015-07-24,85.3,2727,84521968830
A212710,아이에스티이,반도체와반도체장비,2026-09-11,7.5,7.5,2026-09-11,317.54,2025-02-12,0.8,123,67519097100
A017510,세명전기,전기장비,2026-09-11,7.52,6.11,2026-08-03,338.84,2021-02-22,0.9,2850,114497460000
A002150,도화엔지니어링,건설,2026-09-11,7.53,3.87,2020-03-23,107.88,2015-07-22,12.2,2608,180739200000
A101160,월덱스,반도체와반도체장비,2026-09-11,7.54,3.36,2019-01-08,33.66,2016-05-25,64.2,2849,499457538250
A010040,한국내화,비철금속,2026-09-11,7.54,4.28,2014-12-30,31.54,2025-07-10,18.1,2606,65994768634
A251970,펌텍코리아,포장재,2026-09-11,7.54,1.01,2019-08-06,13.42,2024-06-18,38.5,1744,654720000000
A108320,LX세미콘,디스플레이장비및부품,2026-09-11,7.54,2.76,2022-07-12,15.34,2017-06-27,45.1,2850,584701585000
A023450,동남합성,화학,2026-09-11,7.56,4.06,2019-03-11,93.46,2018-03-21,1.3,2850,110075000000
A257720,실리콘투,인터넷과카탈로그소매,2026-09-11,7.58,3.92,2022-08-01,35.57,2022-07-06,9.1,1191,2852566962000
A420570,제이투케이바이오,화장품,2026-09-11,7.6,7.6,2026-09-11,72.2,2025-07-17,0.2,579,49411231350
A297090,씨에스베어링,기계,2026-09-11,7.61,2.77,2020-03-19,392.53,2022-03-07,11.0,1459,127896300000
A093520,매커스,반도체와반도체장비,2026-09-11,7.61,2.52,2022-10-13,19.31,2017-03-30,49.8,2850,321944690850
A950190,고스트스튜디오,게임엔터테인먼트,2026-09-11,7.62,3.12,2022-12-29,24.03,2021-11-11,78.9,1466,126655984070
A000020,동화약품,제약,2026-09-11,7.64,6.2,2023-07-26,725.61,2026-02-23,3.9,2850,144405699900
A126720,수산인더스트리,에너지장비및서비스,2026-09-11,7.65,4.29,2024-01-18,11.05,2026-05-04,85.5,984,319292100000
A050110,캠시스,핸드셋,2026-09-11,7.65,2.13,2020-03-19,102.64,2020-10-13,54.0,1966,31533584017
A262840,아이퀘스트,IT서비스,2026-09-11,7.66,5.25,2023-12-07,39.03,2021-02-09,4.8,1350,28425100880
A080420,모다이노칩,전문소매,2026-09-11,7.67,3.87,2024-12-09,73.84,2016-07-18,37.3,2850,131540676300
A419120,산돌,소프트웨어,2026-09-11,7.67,6.87,2026-08-03,42.45,2024-07-01,2.4,926,34064298155
A372910,한컴라이프케어,건강관리장비와용품,2026-09-11,7.68,4.91,2025-11-05,144.62,2022-10-07,41.6,844,52249278528
A033320,제이씨현시스템,컴퓨터와주변기기,2026-09-11,7.68,4.61,2018-08-17,622.04,2022-12-28,16.2,2421,58203445440
A007810,코리아써키트,전자장비와기기,2026-09-11,7.69,1.8,2023-01-02,156.13,2019-04-19,57.8,2764,1225511882000
A000850,화천기공,기계,2026-09-11,7.69,6.38,2015-01-09,229.62,2025-07-16,6.3,2485,79640000000
A417500,제이아이테크,반도체와반도체장비,2026-09-11,7.71,3.55,2023-06-08,43.65,2024-01-25,21.4,920,126057340680
A036120,서울평가정보,상업서비스와공급품,2026-09-11,7.72,6.38,2020-03-19,40111.41,2018-01-25,1.2,2730,59219325000
A344820,KCC글라스,건축자재,2026-09-11,7.72,3.53,2023-07-19,22.5,2021-03-30,66.4,1308,393673120800
A049720,고려신용정보,상업서비스와공급품,2026-09-11,7.72,6.57,2017-02-09,28.96,2014-12-30,7.4,2850,129415000000
A383310,에코프로에이치엔,상업서비스와공급품,2026-09-11,7.73,7.46,2026-09-03,78.91,2026-01-29,0.5,1275,484520929200
A067730,로지시스,IT서비스,2026-09-11,7.73,6.61,2026-06-26,346.56,2023-02-07,1.8,2352,21669585280
A352090,스톰테크,가정용기기와용품,2026-09-11,7.77,4.26,2024-09-11,17.07,2023-11-20,30.2,663,99967552560
A037330,인지디스플레,디스플레이장비및부품,2026-09-11,7.78,1.88,2020-03-19,86.72,2024-07-16,62.4,2789,31597361280
A0017J0,세미티에스,반도체와반도체장비,2026-09-11,7.8,7.44,2026-09-03,20.06,2026-06-15,25.0,44,80352524265
A195940,HK이노엔,제약,2026-09-11,7.8,6.95,2026-08-03,26.91,2021-08-12,0.7,1224,1153026563700
A282880,코윈테크,기계,2026-09-11,7.8,3.07,2024-11-15,51.49,2025-02-19,42.6,1722,116940820000
A133820,화인베스틸,철강,2026-09-11,7.82,2.64,2015-08-24,92.15,2023-02-21,29.5,1626,38079479052
A178320,서진시스템,전기장비,2026-09-11,7.84,2.92,2018-12-26,28.13,2026-05-28,75.5,2298,2278114731750
A003720,삼영,화학,2026-09-11,7.85,5.11,2025-07-22,119.89,2021-07-20,10.8,1499,210460000000
A189980,흥국에프엔비,음료,2026-09-11,7.86,5.3,2020-03-19,83.92,2021-03-31,21.0,2700,46880981936
A239890,피엔에이치테크,디스플레이장비및부품,2026-09-11,7.86,5.86,2026-08-21,586.3,2021-09-06,3.5,1816,33781567000
A251270,넷마블,게임엔터테인먼트,2026-09-11,7.87,7.43,2026-08-05,330.07,2023-04-13,0.4,2234,2927176560000
A094280,효성ITX,상업서비스와공급품,2026-09-11,7.87,6.32,2022-10-25,24.3,2020-08-07,23.9,2850,139160728000
